517,000	4,676	3,441	-0,352
518,000	4,676	3,441	-0,359
519,000	4,676	3,441	-0,361
520,000	4,676	3,441	-0,352
521,000	4,676	3,441	-0,363
522,000	4,676	3,441	-0,354
523,000	4,676	3,441	-0,359
524,000	4,676	3,441	-0,366
525,000	4,676	3,441	-0,368
526,000	4,676	3,441	-0,364
527,000	4,676	3,441	-0,366
528,000	4,676	3,441	-0,357
529,000	4,676	3,441	-0,364
530,000	4,676	3,441	-0,359
531,000	4,676	3,441	-0,373
532,000	4,676	3,441	-0,354
533,000	4,676	3,441	-0,367
534,000	4,676	3,441	-0,350
535,000	4,676	3,441	-0,354
536,000	4,676	3,441	-0,354
537,000	4,676	3,441	-0,357
538,000	4,676	3,441	-0,360
539,000	4,676	3,441	-0,356
540,000	4,676	3,441	-0,355
541,000	4,765	3,353	-0,344
542,000	4,765	3,353	-0,362
543,000	4,765	3,353	-0,354
544,000	4,765	3,353	-0,352
545,000	4,765	3,353	-0,354
546,000	4,765	3,353	-0,356
547,000	4,765	3,353	-0,354
548,000	4,765	3,353	-0,362
549,000	4,765	3,353	-0,358
550,000	4,765	3,353	-0,363
551,000	4,765	3,353	-0,367
552,000	4,765	3,353	-0,359
553,000	4,765	3,353	-0,364
554,000	4,765	3,353	-0,365
555,000	4,765	3,353	-0,366
556,000	4,765	3,353	-0,363
557,000	4,765	3,353	-0,368
558,000	4,765	3,353	-0,359
559,000	4,765	3,353	-0,366
560,000	4,765	3,353	-0,356
561,000	4,765	3,353	-0,370
562,000	4,765	3,353	-0,362
563,000	4,765	3,353	-0,364
564,000	4,765	3,353	-0,349
565,000	4,765	3,353	-0,356
566,000	4,765	3,353	-0,346
567,000	4,765	3,353	-0,357
568,000	4,765	3,353	-0,349
569,000	4,765	3,353	-0,354
570,000	4,765	3,353	-0,356
571,000	4,765	3,353	-0,359
572,000	4,765	3,353	-0,352
573,000	4,765	3,353	-0,360
574,000	4,765	3,353	-0,354
575,000	4,765	3,353	-0,353
576,000	4,765	3,353	-0,357
577,000	4,765	3,353	-0,363
578,000	4,765	3,353	-0,361
579,000	4,765	3,353	-0,364
580,000	4,765	3,353	-0,361
581,000	4,765	3,353	-0,362
582,000	4,765	3,353	-0,364
583,000	4,765	3,353	-0,366
584,000	4,765	3,353	-0,365
585,000	4,765	3,353	-0,362
586,000	4,765	3,353	-0,361
587,000	4,765	3,353	-0,363
588,000	4,765	3,353	-0,366
589,000	4,765	3,353	-0,359
590,000	4,765	3,353	-0,359
591,000	4,765	3,353	-0,356
592,000	4,765	3,353	-0,361
593,000	4,765	3,353	-0,357
594,000	4,765	3,353	-0,359
595,000	4,853	3,265	-0,359
596,000	4,853	3,265	-0,354
597,000	4,853	3,265	-0,360
598,000	4,853	3,265	-0,357
599,000	4,853	3,265	-0,359
600,000	4,853	3,265	-0,351
601,000	4,853	3,265	-0,350
602,000	4,853	3,265	-0,352
603,000	4,853	3,265	-0,359
604,000	4,853	3,265	-0,356
605,000	4,853	3,265	-0,356
606,000	4,853	3,265	-0,346
607,000	4,853	3,265	-0,365
608,000	4,853	3,265	-0,361
609,000	4,853	3,265	-0,368
610,000	4,853	3,265	-0,352
611,000	4,853	3,265	-0,370
612,000	4,853	3,265	-0,361
613,000	4,853	3,265	-0,365
614,000	4,853	3,265	-0,363
615,000	4,853	3,265	-0,360
616,000	4,853	3,265	-0,362
617,000	4,853	3,265	-0,363
618,000	4,853	3,265	-0,362
619,000	4,853	3,265	-0,362
620,000	4,853	3,265	-0,360
621,000	4,853	3,265	-0,353
622,000	4,853	3,265	-0,357
623,000	4,853	3,265	-0,363
624,000	4,853	3,265	-0,356
625,000	4,853	3,265	-0,352
626,000	4,853	3,265	-0,356
627,000	4,853	3,265	-0,358
628,000	4,853	3,265	-0,353
629,000	4,853	3,265	-0,361
630,000	4,853	3,265	-0,355
631,000	4,853	3,265	-0,361
632,000	4,853	3,265	-0,360
633,000	4,853	3,265	-0,360
634,000	4,853	3,265	-0,354
635,000	4,853	3,265	-0,359
636,000	4,853	3,265	-0,370
637,000	4,853	3,265	-0,361
638,000	4,853	3,265	-0,364
639,000	4,853	3,265	-0,360
640,000	4,853	3,265	-0,370
641,000	4,853	3,265	-0,357
642,000	4,853	3,265	-0,363
643,000	4,853	3,265	-0,352
644,000	4,853	3,265	-0,361
645,000	4,853	3,265	-0,361
646,000	4,853	3,265	-0,364
647,000	4,853	3,265	-0,359
648,000	4,853	3,265	-0,364
649,000	4,853	3,265	-0,359
650,000	4,853	3,265	-0,356
651,000	4,853	3,265	-0,359
652,000	4,853	3,265	-0,357
653,000	4,853	3,265	-0,354
654,000	4,941	3,176	-0,360
655,000	4,941	3,176	-0,355
656,000	4,941	3,176	-0,357
657,000	4,941	3,176	-0,360
658,000	4,941	3,176	-0,357
659,000	4,941	3,176	-0,367
660,000	4,941	3,176	-0,359
661,000	4,941	3,176	-0,366
662,000	4,941	3,176	-0,357
663,000	4,941	3,176	-0,364
664,000	4,941	3,176	-0,357
665,000	4,941	3,176	-0,371
666,000	4,941	3,176	-0,361
667,000	4,941	3,176	-0,367
668,000	4,941	3,176	-0,357
669,000	4,941	3,176	-0,371
670,000	4,941	3,176	-0,356
671,000	4,941	3,176	-0,371
672,000	4,941	3,176	-0,359
673,000	4,941	3,176	-0,360
674,000	4,941	3,176	-0,354
675,000	4,941	3,176	-0,375
676,000	4,941	3,176	-0,357
677,000	4,941	3,176	-0,359
678,000	4,941	3,176	-0,356
679,000	4,941	3,176	-0,358
680,000	4,941	3,176	-0,354
681,000	4,941	3,176	-0,365
682,000	4,941	3,176	-0,354
683,000	4,941	3,176	-0,366
684,000	4,941	3,176	-0,361
685,000	4,941	3,176	-0,363
686,000	4,941	3,176	-0,361
687,000	4,941	3,176	-0,366
688,000	4,941	3,176	-0,365
689,000	4,941	3,176	-0,365
690,000	4,941	3,176	-0,363
691,000	4,941	3,176	-0,363
692,000	4,941	3,176	-0,366
693,000	4,941	3,176	-0,366
694,000	4,941	3,176	-0,364
695,000	4,941	3,176	-0,363
696,000	4,941	3,176	-0,363
697,000	4,941	3,176	-0,361
698,000	4,941	3,176	-0,364
699,000	4,941	3,176	-0,354
700,000	4,941	3,176	-0,361
701,000	4,941	3,176	-0,353
702,000	4,941	3,176	-0,364
703,000	4,941	3,176	-0,355
704,000	4,941	3,176	-0,364
705,000	5,029	3,088	-0,352
706,000	5,029	3,088	-0,364
707,000	5,029	3,088	-0,350
708,000	5,029	3,088	-0,361
709,000	5,029	3,088	-0,359
710,000	5,029	3,088	-0,363
711,000	5,029	3,088	-0,356
712,000	5,029	3,088	-0,358
713,000	5,029	3,088	-0,364
714,000	5,029	3,088	-0,363
715,000	5,029	3,088	-0,362
716,000	5,029	3,088	-0,363
717,000	5,029	3,088	-0,361
718,000	5,029	3,088	-0,361
719,000	5,029	3,088	-0,365
720,000	5,029	3,088	-0,366
721,000	5,029	3,088	-0,362
722,000	5,029	3,088	-0,362
723,000	5,029	3,088	-0,365
724,000	5,029	3,088	-0,357
725,000	5,029	3,088	-0,357
726,000	5,029	3,088	-0,358
727,000	5,029	3,088	-0,357
728,000	5,029	3,088	-0,358
729,000	5,029	3,088	-0,363
730,000	5,029	3,088	-0,356
731,000	5,029	3,088	-0,355
732,000	5,029	3,088	-0,362
733,000	5,029	3,088	-0,363
734,000	5,029	3,088	-0,359
735,000	5,029	3,088	-0,370
736,000	5,029	3,088	-0,359
737,000	5,029	3,088	-0,363
738,000	5,029	3,088	-0,357
739,000	5,029	3,088	-0,369
740,000	5,029	3,088	-0,357
741,000	5,029	3,088	-0,367
742,000	5,029	3,088	-0,361
743,000	5,029	3,088	-0,370
744,000	5,029	3,088	-0,361
745,000	5,029	3,088	-0,357
746,000	5,029	3,088	-0,366
747,000	5,029	3,088	-0,354
748,000	5,029	3,088	-0,361
749,000	5,029	3,088	-0,359
750,000	5,118	3,000	-0,357
751,000	5,118	3,000	-0,361
752,000	5,118	3,000	-0,361
753,000	5,118	3,000	-0,357
754,000	5,118	3,000	-0,359
755,000	5,118	3,000	-0,360
756,000	5,118	3,000	-0,355
757,000	5,118	3,000	-0,359
758,000	5,118	3,000	-0,357
759,000	5,118	3,000	-0,361
760,000	5,118	3,000	-0,349
761,000	5,118	3,000	-0,367
762,000	5,118	3,000	-0,349
763,000	5,118	3,000	-0,364
764,000	5,118	3,000	-0,360
765,000	5,118	3,000	-0,367
766,000	5,118	3,000	-0,357
767,000	5,118	3,000	-0,371
768,000	5,118	3,000	-0,358
769,000	5,118	3,000	-0,365
770,000	5,118	3,000	-0,361
771,000	5,118	3,000	-0,362
772,000	5,118	3,000	-0,362
773,000	5,118	3,000	-0,363
774,000	5,118	3,000	-0,361
775,000	5,118	3,000	-0,356
776,000	5,118	3,000	-0,356
777,000	5,118	3,000	-0,355
778,000	5,118	3,000	-0,361
779,000	5,118	3,000	-0,358
780,000	5,118	3,000	-0,359
781,000	5,118	3,000	-0,353
782,000	5,118	3,000	-0,351
783,000	5,118	3,000	-0,357
784,000	5,118	3,000	-0,354
785,000	5,118	3,000	-0,361
786,000	5,118	3,000	-0,363
787,000	5,118	3,000	-0,361
788,000	5,118	3,000	-0,359
789,000	5,118	3,000	-0,363
790,000	5,118	3,000	-0,357
791,000	5,118	3,000	-0,365
792,000	5,118	3,000	-0,365
793,000	5,118	3,000	-0,363
794,000	5,118	3,000	-0,364
795,000	5,118	3,000	-0,363
796,000	5,118	3,000	-0,368
797,000	5,118	3,000	-0,361
798,000	5,118	3,000	-0,359
799,000	5,206	2,912	-0,358
800,000	5,206	2,912	-0,358
801,000	5,206	2,912	-0,352
802,000	5,206	2,912	-0,361
803,000	5,206	2,912	-0,347
804,000	5,206	2,912	-0,355
805,000	5,206	2,912	-0,350
806,000	5,206	2,912	-0,358
807,000	5,206	2,912	-0,349
808,000	5,206	2,912	-0,364
809,000	5,206	2,912	-0,358
810,000	5,206	2,912	-0,357
811,000	5,206	2,912	-0,357
812,000	5,206	2,912	-0,366
813,000	5,206	2,912	-0,360
814,000	5,206	2,912	-0,358
815,000	5,206	2,912	-0,359
816,000	5,206	2,912	-0,367
817,000	5,206	2,912	-0,363
818,000	5,206	2,912	-0,365
819,000	5,206	2,912	-0,360
820,000	5,206	2,912	-0,362
821,000	5,206	2,912	-0,358
822,000	5,206	2,912	-0,362
